X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8477888.41393765,5316231.31381604,2024/02/07 05:00:00+00,15,15,1000 SOUTH AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0279777370001,-76.158167393,500
-8477327.26429575,5316454.14151116,2024/02/19 05:00:00+00,2332,2332,300 W  KENNEDY ST     ,False,OFFN AGAINST FAMILY,43.0294410000001,-76.1531265,501
-8476707.42635038,5319200.73520718,2024/01/09 05:00:00+00,1711,1711,500 S  STATE ST   ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,502
-8476050.70102195,5314001.1740992,2024/02/17 05:00:00+00,1040,1040,100 E  MATSON AVE    ,False,CRIMINAL MISCHIEF,43.013330953,-76.141658937,503
-8476817.90716013,5316144.27351159,2024/01/23 05:00:00+00,1214,1214,200 W  BORDEN AVE    ,False,POSSESSION/MARIJUANA,43.027406152,-76.148550867,504
-8481835.83914869,5320297.33168028,2024/01/27 05:00:00+00,26,26,900 WILLIS AVE    ,False,SIMPLE ASSAULT,43.0546729390001,-76.193627717,505
-8482090.43428254,5320730.82320321,2024/02/07 05:00:00+00,104,104,300 CHEMUNG ST     ,False,SIMPLE ASSAULT,43.0575183170001,-76.195914784,506
-8472005.39581091,5320836.55305531,2024/01/31 05:00:00+00,2143,2143,2200 BURNET AVE  ,True,CRIMINAL MISCHIEF,43.0582122930001,-76.105319342,507
-8476707.42635038,5319200.73520718,2024/01/09 05:00:00+00,1712,1712,500 S  STATE ST   ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,508
-8477792.88945808,5313631.15393955,2024/02/17 05:00:00+00,1151,1151,100 WENTE TER    ,False,CRIMINAL MISCHIEF,43.0109004510001,-76.157309282,509
-8477029.20635915,5322659.30456998,2024/01/24 05:00:00+00,752,752,800 FIRST NORTH ST     ,False,OFFN AGAINST FAMILY,43.0701750000001,-76.150449,510
-8476428.08110886,5318452.61512264,2024/02/07 05:00:00+00,352,352,100 WEISER CT     ,False,SIMPLE ASSAULT,43.042563,-76.145049,511
-8479620.05618786,5322321.931704,2024/02/14 05:00:00+00,1301,1301,1 DESTINY USA DR,False,POSSESSION/USE DRUG,43.067961,-76.1737229999999,512
-8477291.19678073,5319070.88521648,2024/02/19 05:00:00+00,717,717,400 S  SALINA ST     ,False,CRIMINAL MISCHIEF,43.0466220000001,-76.1528025,513
-8481754.69069081,5320622.84919638,2024/01/09 05:00:00+00,1740,1740,100 ESSEX ST   ,True,CRIMINAL MISCHIEF,43.056809603,-76.1928987479999,514
-8477092.49160098,5321436.74533155,2024/02/17 05:00:00+00,1850,1850,100 MARY ST     ,False,OFFN AGAINST FAMILY,43.0621516090001,-76.151017501,515
-8476769.7206261,5319449.27024237,2024/01/24 05:00:00+00,1105,1105,300 E  WASHINGTON ST     ,False,OFFN AGAINST FAMILY,43.0491060000001,-76.148118,516
-8474712.36945701,5319092.8201619,2024/02/07 05:00:00+00,344,344,1400 E  GENESEE ST     ,False,CRIMINAL MISCHIEF,43.046766,-76.1296364999999,517
,,2024/02/07 05:00:00+00,1210,1210,100 SIMS DR   ,False,OFFN AGAINST FAMILY,,,518
-8471402.93127583,5322513.50969168,2024/01/31 05:00:00+00,2157,2157,100 LAMSON ST   ,True,CRIMINAL MISCHIEF,43.0692182350001,-76.099907311,519
-8476634.19883086,5315496.74686541,2024/01/09 05:00:00+00,2050,2050,100 FERNWOOD AVE  ,False,SIMPLE ASSAULT,43.023153742,-76.1469005869999,520
-8476135.62821994,5315636.21770883,2024/02/17 05:00:00+00,2311,2311,200 MCKINLEY AVE    ,False,SIMPLE ASSAULT,43.024069694,-76.1424218509999,521
-8479810.97946729,5316814.87140014,2024/02/17 05:00:00+00,1837,1837,1600 S  GEDDES ST     ,True,CRIMINAL MISCHIEF,43.0318097640001,-76.175438093,522
-8476213.71973329,5313029.47872181,2024/02/17 05:00:00+00,1437,1437,4300 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0069481020001,-76.143123359,523
-8476088.72052423,5324265.21363652,2024/02/18 05:00:00+00,55,55,2000 COURT ST     ,False,SIMPLE ASSAULT,43.080712637,-76.1420004719999,524
-8476099.38815972,5318467.06106443,2024/02/18 05:00:00+00,106,106,700 E  ADAMS ST     ,False,SIMPLE ASSAULT,43.042657842,-76.142096301,525
-8477451.69911498,5315377.3774509,2024/02/18 05:00:00+00,238,238,200 CREHANGE ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0223697920001,-76.154244317,526
-8477360.96649422,5319958.27101767,2024/02/18 05:00:00+00,221,221,300 N  CLINTON ST     ,True,DISORDERLY CONDUCT,43.0524473,-76.153429252,527
-8475637.33913602,5311401.34902136,2024/02/18 05:00:00+00,1209,1209,200 SUNRISE DR     ,False,CRIMINAL MISCHIEF,42.9962517930001,-76.137945644,528
-8476866.76383748,5314870.45820795,2024/02/18 05:00:00+00,435,435,300 W  LAFAYETTE AVE    ,False,SIMPLE ASSAULT,43.019040525,-76.148989754,529
-8474195.71098731,5319818.39487813,2024/02/18 05:00:00+00,1212,1212,1000 CANAL ST     ,True,CRIMINAL MISCHIEF,43.051529111,-76.124995278,530
-8475247.28421188,5320986.61381146,2024/02/18 05:00:00+00,2117,2117,1000 JAMES ST     ,False,SIMPLE ASSAULT,43.0591972290001,-76.134441721,531
-8477289.39930491,5321734.45154405,2024/02/18 05:00:00+00,1150,1150,200 POND ST   ,False,SIMPLE ASSAULT,43.0641054870001,-76.152786353,532
-8477085.23924747,5318475.64087567,2024/02/19 05:00:00+00,1721,1816,700 S  WARREN ST     ,True,CRIMINAL MISCHIEF,43.0427141710001,-76.1509523519999,533
-8477463.37608429,5321120.25019902,2024/02/18 05:00:00+00,1655,1655,1000 N  STATE ST     ,False,CRIMINAL MISCHIEF,43.060074349,-76.154349213,534
-8477382.0499605,5318739.12727371,2024/02/19 05:00:00+00,2149,2149,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,535
-8476252.76471073,5311361.59027037,2024/02/19 05:00:00+00,1714,1714,5000 S  SALINA ST     ,True,SIMPLE ASSAULT,42.995990567,-76.143474106,536
-8476582.82377267,5316205.97620743,2024/02/19 05:00:00+00,2211,2211,1900 S  SALINA ST     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0278113480001,-76.146439077,537
-8476178.08424922,5312070.97466587,2024/02/19 05:00:00+00,1250,1250,4800 S  SALINA ST   ,False,CRIMINAL MISCHIEF,43.0006512520001,-76.14280324,538
-8477634.5350334,5313211.36743538,2024/02/20 05:00:00+00,1817,1817,100 CAMP AVE    ,False,SIMPLE ASSAULT,43.008142939,-76.15588676,539
-8478094.14315463,5323699.81272455,2024/02/20 05:00:00+00,1359,1359,3100 GRANT BLVD   ,False,CRIMINAL MISCHIEF,43.077002802,-76.16001549,540
-8477323.02658537,5323432.41241344,2024/02/20 05:00:00+00,2221,2225,100 BRACE ST     ,True,CRIMINAL MISCHIEF,43.0752481970001,-76.1530884319999,541
-8476631.03001023,5321087.4006888,2024/02/20 05:00:00+00,2055,2055,600 BUTTERNUT ST     ,False,ALL OTHER OFFENSES,43.0598587430001,-76.1468721209999,542
-8477361.82688257,5321634.62887654,2024/02/21 05:00:00+00,749,749,2000 LODI ST   ,False,OFFN AGAINST FAMILY,43.0634503470001,-76.153436981,543
-8474674.4606063,5312165.99367544,2024/02/21 05:00:00+00,4,4,100 LAFAYETTE RD     ,False,SIMPLE ASSAULT,43.001275504,-76.129295959,544
-8476661.34041515,5317339.69830812,2024/02/20 05:00:00+00,1040,1046,0 S  STATE ST     ,False,SIMPLE ASSAULT,43.035255922,-76.147144404,545
-8478041.29845651,5316428.40233798,2024/02/21 05:00:00+00,1253,1253,500 HUDSON ST   ,False,ALL OTHER OFFENSES,43.0292719780001,-76.159540778,546
-8474030.76566953,5321260.02165725,2024/02/21 05:00:00+00,1259,1259,100 BOYDEN PL   ,True,CRIMINAL MISCHIEF,43.060991723,-76.1235135489999,547
-8476840.29328709,5321931.97280689,2024/02/21 05:00:00+00,1530,1530,100 STRAND PL   ,False,POSSESSION/USE DRUG,43.0654018060001,-76.148751965,548
-8476013.44227705,5321046.50267217,2024/02/21 05:00:00+00,1712,1712,100 HIGHLAND PL   ,False,SIMPLE ASSAULT,43.05959031,-76.1413242359999,549
-8477382.0499605,5318739.12727371,2024/02/21 05:00:00+00,2209,2209,100 DICKERSON ST   ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,550
-8476631.03001023,5321087.4006888,2024/02/21 05:00:00+00,1913,1913,600 BUTTERNUT ST   ,False,OFFN AGAINST FAMILY,43.0598587430001,-76.1468721209999,551
-8471855.72920457,5322467.69128703,2024/02/21 05:00:00+00,1320,1600,100 NICHOLS AVE  ,False,CRIMINAL MISCHIEF,43.0689175530001,-76.103974864,552
-8476902.63843582,5321295.51190471,2024/02/21 05:00:00+00,300,330,100 JOHN ST   ,False,CRIMINAL MISCHIEF,43.061224657,-76.149312021,553
-8481524.37734353,5320176.87367745,2024/02/21 05:00:00+00,0,1139,300 HERKIMER ST     ,False,CRIMINAL MISCHIEF,43.0538822460001,-76.190829808,554
-8474488.08339224,5319122.63684231,2024/02/21 05:00:00+00,2201,2201,1500 E  GENESEE ST   ,False,OFFN AGAINST FAMILY,43.0469617420001,-76.127621704,555
-8472584.51275259,5322545.6864202,2024/02/22 05:00:00+00,900,900,100 NORWOOD AVE    ,False,KIDNAPPING,43.0694293930001,-76.110521638,556
-8477366.69009716,5313488.57194136,2024/02/22 05:00:00+00,1237,1237,900 BALLANTYNE RD     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0099638660001,-76.153480668,557
-8475843.80450879,5312629.88025577,2024/02/22 05:00:00+00,1130,1143,200 SENECA DR     ,False,CRIMINAL MISCHIEF,43.0043230360001,-76.139800354,558
-8476121.83773879,5317979.36347985,2024/02/22 05:00:00+00,1729,1729,1200 ALMOND ST     ,False,OFFN AGAINST FAMILY,43.0394558780001,-76.142297969,559
-8473087.95069692,5319641.52617203,2024/02/22 05:00:00+00,1439,1439,200 WESTMORELAND AVE    ,True,CRIMINAL MISCHIEF,43.050368072,-76.1150440979999,560
-8477382.0499605,5318739.12727371,2024/02/22 05:00:00+00,1806,1806,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,561
-8476116.2035254,5313612.55726969,2024/02/22 05:00:00+00,800,1800,100 BALLANTYNE RD     ,False,CRIMINAL MISCHIEF,43.0107782950001,-76.142247356,562
-8477318.78586937,5311839.4277516,2024/02/22 05:00:00+00,2140,2140,100 MERRITT AVE    ,False,CRIMINAL MISCHIEF,42.9991300180001,-76.153050337,563
-8475866.25731612,5314986.60665132,2024/02/22 05:00:00+00,1920,1928,300 E  BRIGHTON AVE    ,False,CRIMINAL MISCHIEF,43.0198033630001,-76.140002051,564
-8473046.48674695,5323085.39816193,2024/02/23 05:00:00+00,755,755,200 TAFT AVE  ,False,OFFN AGAINST FAMILY,43.0729711130001,-76.114671621,565
-8477484.23201353,5323126.34716715,2024/02/23 05:00:00+00,12,12,800 COURT ST     ,False,SIMPLE ASSAULT,43.0732398220001,-76.1545365649999,566
-8472032.00985213,5323201.90722341,2024/02/22 05:00:00+00,2301,2301,300 N  MIDLER AVE    ,False,OFFN AGAINST FAMILY,43.073735647,-76.10555842,567
-8476266.08876322,5316012.07128817,2024/02/23 05:00:00+00,1423,1423,100 ELIZABETH ST   ,False,POSSESSION/USE DANGEROUS WEAPONS,43.026537983,-76.143593798,568
-8478861.87160386,5318534.80932916,2024/02/23 05:00:00+00,1639,1639,600 GIFFORD ST   ,False,SIMPLE ASSAULT,43.043102628,-76.166912112,569
-8480271.94869193,5317124.37587183,2024/02/23 05:00:00+00,408,408,1600 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.0338420790001,-76.17957905,570
-8476241.10377143,5316269.52464159,2024/02/24 05:00:00+00,235,235,300 BAKER AVE  ,True,CRIMINAL MISCHIEF,43.0282286620001,-76.143369354,571
-8476135.62821994,5315636.21770883,2024/02/23 05:00:00+00,1914,1914,200 MCKINLEY AVE  ,False,SIMPLE ASSAULT,43.024069694,-76.1424218509999,572
-8476240.66238964,5322369.44705487,2024/02/24 05:00:00+00,245,245,100 GRIFFITHS ST   ,False,SIMPLE ASSAULT,43.068272823,-76.1433653889999,573
-8476241.10377143,5316269.52464159,2024/02/24 05:00:00+00,948,948,300 BAKER AVE  ,True,CRIMINAL MISCHIEF,43.0282286620001,-76.143369354,574
-8476266.08876322,5316012.07128817,2024/02/24 05:00:00+00,1916,1916,100 ELIZABETH ST   ,False,CRIMINAL MISCHIEF,43.026537983,-76.143593798,575
-8478232.20804364,5314800.97276171,2024/02/24 05:00:00+00,1537,1547,100 GLENWOOD AVE  ,False,SIMPLE ASSAULT,43.018584155,-76.161255748,576
-8473613.67580519,5321065.74916968,2024/02/24 05:00:00+00,2056,2056,300 KINNE ST   ,False,SIMPLE ASSAULT,43.059716634,-76.119766767,577
-8473893.06980463,5321127.06736369,2024/02/24 05:00:00+00,1955,1955,1000 TEALL AVE  ,True,SIMPLE ASSAULT,43.060119093,-76.122276606,578
-8481810.61481999,5316898.70446869,2024/02/24 05:00:00+00,2256,2256,4700 ONONDAGA BLVD ,True,CRIMINAL MISCHIEF,43.032360248,-76.1934011229999,579
-8472515.41206923,5322043.88268922,2024/02/25 05:00:00+00,146,146,200 WOODBINE AVE  ,False,SIMPLE ASSAULT,43.066136251,-76.1099008959999,580
-8475122.68664354,5314787.95851495,2024/02/25 05:00:00+00,332,332,100 REMINGTON AVE  ,False,OFFN AGAINST FAMILY,43.0184986790001,-76.133322442,581
-8479269.97831926,5320339.71910837,2024/02/25 05:00:00+00,310,310,1100 W  BELDEN AVE  ,False,SIMPLE ASSAULT,43.05495117,-76.1705781969999,582
-8472934.43811349,5322951.13309058,2024/02/25 05:00:00+00,2124,2124,300 NORTH AVE    ,False,SIMPLE ASSAULT,43.0720900520001,-76.113665071,583
-8473039.86858058,5318853.4372913,2024/02/25 05:00:00+00,654,654,500 WESTMORELAND AVE    ,False,OFFN AGAINST FAMILY,43.0451944650001,-76.1146121689999,584
-8479289.31829968,5319751.7137188,2024/02/25 05:00:00+00,2335,2335,500 WILKINSON ST     ,False,CRIMINAL MISCHIEF,43.0510913910001,-76.170751931,585
-8478041.9906411,5315732.78196727,2024/02/25 05:00:00+00,1957,1957,100 PARKWAY DR     ,True,SIMPLE ASSAULT,43.024703856,-76.159546996,586
,,2024/02/06 05:00:00+00,2243,2243,6100 WB I 690        ,False,SIMPLE ASSAULT,,,587
-8476769.7206261,5319449.27024237,2024/02/07 05:00:00+00,1116,1116,300 E  WASHINGTON ST   ,False,OFFN AGAINST FAMILY,43.0491060000001,-76.148118,588
-8479345.04138586,5320192.37528778,2024/01/24 05:00:00+00,1434,1446,1000 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,589
-8476951.0600766,5321189.21601947,2024/02/20 05:00:00+00,20,20,1000 N  MCBRIDE ST     ,False,CRIMINAL MISCHIEF,43.060527,-76.1497469999999,590
-8476075.14177275,5322706.03624427,2024/01/09 05:00:00+00,2346,2346,100 SWEETING ST   ,False,SIMPLE ASSAULT,43.0704816690001,-76.141878492,591
-8476736.0845514,5316646.23182033,2024/02/06 05:00:00+00,1600,2200,100 W  KENNEDY ST     ,False,SIMPLE ASSAULT,43.0307023890001,-76.1478158419999,592
-8480678.03662837,5319990.82619624,2024/01/24 05:00:00+00,1655,1655,1800 W  FAYETTE ST     ,False,OFFN AGAINST FAMILY,43.0526610000001,-76.183227,593
-8473983.0422246,5322999.66031128,2024/01/27 05:00:00+00,50,50,1800 TEALL AVE    ,True,ALL OTHER OFFENSES,43.0724084940001,-76.123084842,594
-8472032.00985213,5323201.90722341,2024/01/09 05:00:00+00,2317,2317,300 N  MIDLER AVE  ,False,SIMPLE ASSAULT,43.073735647,-76.10555842,595
-8474021.0755305,5320817.6164616,2024/02/20 05:00:00+00,1255,1255,300 ROBINSON ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0580880000001,-76.123426501,596
-8477092.82544813,5318776.13938196,2024/02/22 05:00:00+00,849,849,100 E  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.0446870000001,-76.1510205,597
-8476222.69664835,5321729.50152502,2024/01/24 05:00:00+00,1819,1819,1000 BUTTERNUT ST     ,False,CRIMINAL MISCHIEF,43.0640730000001,-76.143204,598
-8477092.82544813,5318776.13938196,2024/02/07 05:00:00+00,230,1600,100 ONONDAGA AVE  ,True,CRIMINAL MISCHIEF,43.0446870000001,-76.1510205,599
-8477382.0499605,5318739.12727371,2024/01/10 05:00:00+00,1358,1358,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,600
-8476673.14974333,5315616.18556417,2024/01/31 05:00:00+00,2257,2257,100 FAGE AVE  ,False,SIMPLE ASSAULT,43.0239381370001,-76.147250489,601
-8479715.05189985,5321692.11934393,2024/02/07 05:00:00+00,30,38,600 HIAWATHA BLVD W ,True,CRIMINAL MISCHIEF,43.0638276600001,-76.1745763609999,602
-8477443.98289316,5319085.96548592,2024/01/24 05:00:00+00,1942,1942,500 S  CLINTON ST     ,False,SIMPLE ASSAULT,43.046721,-76.1541750009999,603
-8478239.71721121,5317062.61518095,2024/01/27 05:00:00+00,58,58,500 BELLEVUE AVE    ,False,SIMPLE ASSAULT,43.0334365420001,-76.161323204,604
-8477382.0499605,5318739.12727371,2024/01/10 05:00:00+00,1358,1358,100 DICKERSON ST     ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,605
-8478137.92199341,5316115.15188595,2024/01/31 05:00:00+00,2308,2308,0 CENTENNIAL DR   ,False,SIMPLE ASSAULT,43.027214912,-76.160408762,606
-8476912.28760928,5319373.45369499,2024/02/07 05:00:00+00,1848,1848,300 MONTGOMERY ST   ,False,FRAUD,43.048608292,-76.1493987009999,607
-8476707.42635038,5319200.73520718,2024/01/23 05:00:00+00,1454,1454,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,608
-8472118.51400203,5322050.39654102,2024/02/07 05:00:00+00,1820,1820,200 S  EDWARDS AVE  ,False,SIMPLE ASSAULT,43.066179,-76.1063354999999,609
-8477231.08414438,5318644.53494196,2024/01/10 05:00:00+00,1733,1733,500 S  SALINA ST     ,False,SIMPLE ASSAULT,43.043823,-76.152262499,610
-8477343.79524012,5322594.84621076,2024/02/20 05:00:00+00,1105,1105,1000 SPRING ST   ,False,CRIMINAL MISCHIEF,43.0697520000001,-76.153275,611
-8478239.71721121,5317062.61518095,2024/02/07 05:00:00+00,2009,2009,500 BELLEVUE AVE  ,False,SIMPLE ASSAULT,43.0334365420001,-76.161323204,612
-8477092.82544813,5318776.13938196,2024/01/24 05:00:00+00,2343,2343,100 ONONDAGA AVE    ,False,SIMPLE ASSAULT,43.0446870000001,-76.1510205,613
-8480931.01017119,5318767.91405015,2024/02/07 05:00:00+00,1811,1811,300 BURNET PARK DR   ,False,OFFN AGAINST FAMILY,43.044633,-76.1854994999999,614
-8475119.00452874,5320554.28488578,2024/01/10 05:00:00+00,1559,1559,100 OAK PL     ,False,OFFN AGAINST FAMILY,43.05635956,-76.1332893649999,615
-8472898.47401428,5319247.73718003,2024/02/21 05:00:00+00,1519,1519,2100 E  FAYETTE ST   ,True,CRIMINAL MISCHIEF,43.047783,-76.113342,616
-8474889.71810377,5311719.9175007,2024/02/07 05:00:00+00,2053,2053,200 LAFAYETTE RD   ,False,KIDNAPPING,42.9983448360001,-76.13122965,617
-8476671.75479879,5317370.11508496,2024/02/07 05:00:00+00,1637,1637,1300 S  STATE ST   ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0354556410001,-76.1472379579999,618
-8481305.30359127,5319728.43498905,2024/02/07 05:00:00+00,2157,2157,200 CAYUGA ST   ,False,SIMPLE ASSAULT,43.05093858,-76.188861835,619
-8472700.92588932,5323180.11075322,2024/02/07 05:00:00+00,2333,2333,300 FOBES AVE  ,False,SIMPLE ASSAULT,43.0735926190001,-76.111567395,620
-8478861.87160386,5318534.80932916,2024/02/07 05:00:00+00,2109,2109,600 GIFFORD ST   ,False,CRIMINAL MISCHIEF,43.043102628,-76.166912112,621
-8477508.26589159,5322211.54043212,2024/02/08 05:00:00+00,727,727,500 KIRKPATRICK ST     ,False,POSSESSION/USE DRUG,43.067236543,-76.1547524649999,622
-8477078.73329115,5316726.65167599,2024/02/08 05:00:00+00,1357,1357,200 FURMAN ST     ,False,CRIMINAL MISCHIEF,43.03123047,-76.1508939079999,623
-8476680.78158497,5319504.20863496,2024/02/08 05:00:00+00,920,920,400 E  WASHINGTON ST     ,False,CRIMINAL MISCHIEF,43.0494666480001,-76.1473190469999,624
-8476895.46656631,5319711.78431415,2024/02/08 05:00:00+00,1404,1404,300 ERIE BLVD E ,False,SIMPLE ASSAULT,43.050829278,-76.149247595,625
-8474983.23638347,5318866.04592938,2024/02/08 05:00:00+00,1534,1544,1000 MADISON ST     ,False,CRIMINAL MISCHIEF,43.0452772410001,-76.132069739,626
-8479443.76541023,5318212.59218774,2024/02/08 05:00:00+00,1706,1706,100 GRAND AVE    ,False,SIMPLE ASSAULT,43.040987155,-76.172139353,627
-8471858.51441823,5320115.25642467,2024/02/08 05:00:00+00,1731,1731,2500 ERIE BLVD E ,False,OFFN AGAINST FAMILY,43.0534777830001,-76.103999884,628
-8476707.42635038,5319200.73520718,2024/02/08 05:00:00+00,1457,1457,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,629
-8476998.42763313,5321366.3183482,2024/02/09 05:00:00+00,446,446,600 E  DIVISION ST     ,False,ALL OTHER OFFENSES,43.0616893800001,-76.1501725099999,630
-8472011.21815423,5322454.39923438,2024/02/09 05:00:00+00,3,3,100 S  MIDLER AVE    ,False,SIMPLE ASSAULT,43.068830324,-76.1053716449999,631
-8475893.88280624,5314974.46428611,2024/01/04 05:00:00+00,1511,1511,8300 NB I 81        ,False,DRIVING UNDER INFLUENCE,43.019723615,-76.140250215,632
-8479122.98293542,5317502.05369699,2024/02/09 05:00:00+00,851,851,200 FITCH ST     ,False,SIMPLE ASSAULT,43.036321953,-76.169257715,633
-8477382.0499605,5318739.12727371,2024/02/09 05:00:00+00,1248,1248,100 DICKERSON ST     ,False,SIMPLE ASSAULT,43.044444012,-76.153618648,634
-8477369.95988456,5316625.29338914,2024/02/09 05:00:00+00,1347,1347,300 FURMAN ST     ,False,SIMPLE ASSAULT,43.0305648950001,-76.1535100409999,635
-8477499.06110554,5316987.00592236,2024/02/09 05:00:00+00,1716,1716,600 MIDLAND AVE    ,False,SIMPLE ASSAULT,43.0329400680001,-76.154669777,636
-8479629.14286394,5317552.53223169,2024/02/09 05:00:00+00,1336,1336,1100 S  GEDDES ST     ,False,SIMPLE ASSAULT,43.0366533930001,-76.173804627,637
-8477972.16459995,5322229.47187567,2024/02/09 05:00:00+00,1737,1737,300 COURT ST     ,False,OFFN AGAINST FAMILY,43.0673542210001,-76.158919738,638
-8477972.16459995,5322229.47187567,2024/02/09 05:00:00+00,2106,2106,300 COURT ST     ,False,SIMPLE ASSAULT,43.0673542210001,-76.158919738,639
-8472235.90530313,5322442.77622765,2024/02/10 05:00:00+00,1042,1042,2800 JAMES ST     ,False,SIMPLE ASSAULT,43.0687540480001,-76.1073900439999,640
-8480035.84817828,5318954.51829796,2024/02/09 05:00:00+00,2150,2150,500 S  WILBUR AVE    ,False,SIMPLE ASSAULT,43.045858061,-76.177458123,641
-8480523.04238251,5316928.83685384,2024/02/10 05:00:00+00,1445,1456,100 REED AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.032558109,-76.181834663,642
-8475408.29716864,5320336.48098368,2024/02/10 05:00:00+00,215,215,100 FOUNTAIN ST     ,False,SIMPLE ASSAULT,43.0549299150001,-76.135888125,643
-8478247.61065366,5314786.91205921,2024/02/10 05:00:00+00,2302,2302,2000 SOUTH AVE    ,True,CRIMINAL MISCHIEF,43.018491806,-76.161394112,644
-8474478.21914952,5319736.6800562,2024/02/11 05:00:00+00,50,50,900 CANAL ST     ,True,CRIMINAL MISCHIEF,43.0509927040001,-76.127533092,645
-8475230.22505651,5318868.76183981,2024/02/11 05:00:00+00,1430,740,900 MADISON ST     ,True,CRIMINAL MISCHIEF,43.0452950710001,-76.1342884759999,646
-8471577.61370946,5319058.85422543,2024/02/11 05:00:00+00,1237,1237,100 GORLAND AVE    ,False,SIMPLE ASSAULT,43.0465430180001,-76.1014765099999,647
-8476085.68595492,5313880.53094578,2024/02/11 05:00:00+00,2000,900,100 HALL AVE    ,True,CRIMINAL MISCHIEF,43.0125385110001,-76.141973212,648
-8474503.07690313,5319120.4824864,2024/02/11 05:00:00+00,1417,1417,400 S  BEECH ST     ,True,CRIMINAL MISCHIEF,43.0469475990001,-76.127756393,649
-8476268.52599215,5315972.64315996,2024/02/09 05:00:00+00,2023,2024,1900 S  STATE ST     ,False,LIQUOR LAW VIOLATIONS,43.0262790570001,-76.143615692,650
-8475862.86930742,5309706.60005707,2024/02/11 05:00:00+00,1909,1909,200 EDNA RD     ,False,CRIMINAL MISCHIEF,42.9851158380001,-76.139971616,651
-8480271.94869193,5317124.37587183,2024/02/11 05:00:00+00,1814,1814,1600 W  ONONDAGA ST     ,False,OFFN AGAINST FAMILY,43.0338420790001,-76.17957905,652
-8480026.47196021,5319191.88678552,2024/02/11 05:00:00+00,1937,1937,100 NELSON ST     ,False,SIMPLE ASSAULT,43.0474163550001,-76.177373895,653
-8476672.40779892,5320389.41467495,2024/02/11 05:00:00+00,1847,1847,500 N  TOWNSEND ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0552773700001,-76.147243824,654
-8472700.92588932,5323180.11075322,2024/02/12 05:00:00+00,354,354,300 FOBES AVE    ,False,SIMPLE ASSAULT,43.0735926190001,-76.111567395,655
-8477945.19489296,5316599.76679214,2024/02/11 05:00:00+00,1730,1946,800 SOUTH AVE    ,False,CRIMINAL MISCHIEF,43.0303972720001,-76.158677465,656
-8476998.42763313,5321366.3183482,2024/02/12 05:00:00+00,922,922,600 E  DIVISION ST     ,False,OFFN AGAINST FAMILY,43.0616893800001,-76.1501725099999,657
-8478154.07011006,5318581.39197241,2024/02/12 05:00:00+00,1327,1327,400 GIFFORD ST     ,False,SIMPLE ASSAULT,43.043408454,-76.160553823,658
-8475902.80851432,5312034.8171247,2024/02/12 05:00:00+00,1205,1205,200 SENECA TPKE   ,False,SIMPLE ASSAULT,43.000413704,-76.140330396,659
-8476516.04031583,5317522.83950738,2024/02/12 05:00:00+00,1355,1355,200 GRAPE TER    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0364584320001,-76.145839151,660
-8476493.31655686,5317660.61149272,2024/02/12 05:00:00+00,2118,2118,300 OAKWOOD AVE    ,False,SIMPLE ASSAULT,43.037363031,-76.14563502,661
-8476998.42763313,5321366.3183482,2024/02/12 05:00:00+00,1730,1730,600 E  DIVISION ST     ,False,CRIMINAL MISCHIEF,43.0616893800001,-76.1501725099999,662
-8478021.36069043,5315483.43183555,2024/02/13 05:00:00+00,36,36,1500 SOUTH AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0230662970001,-76.159361674,663
-8472669.21118903,5322413.98239208,2024/02/12 05:00:00+00,2249,2249,2500 JAMES ST     ,True,CRIMINAL MISCHIEF,43.0685650880001,-76.1112824969999,664
-8476678.30906777,5317786.47373563,2024/02/13 05:00:00+00,52,52,300 BURT ST     ,False,SIMPLE ASSAULT,43.03818942,-76.147296836,665
