X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,LAT,LONG,CRIME_WEIGHT
-8474736.8210058,5319335.17594675,2023/08/21 04:00:00+00,905,905,300 PINE ST     ,SIMPLE ASSAULT,43.0483570110001,-76.1298561519999,5
-8476548.68419991,5314917.02807335,2023/08/21 04:00:00+00,1301,1301,200 W  LAFAYETTE AVE    ,CRIMINAL MISCHIEF,43.019346387,-76.146132396,35
-8473207.25958757,5322364.93326672,2023/08/21 04:00:00+00,915,930,0 JAMES ST     ,SIMPLE ASSAULT,43.068243201,-76.116115868,5
-8479286.21048213,5316987.75824421,2023/08/21 04:00:00+00,100,1327,100 HUBBELL AVE    ,CRIMINAL MISCHIEF,43.0329450080001,-76.170724013,15
-8475487.65516383,5319347.44051134,2023/08/21 04:00:00+00,1535,1400,300 S  CROUSE AVE    ,CRIMINAL MISCHIEF,43.0484375240001,-76.1366010099999,15
-8477302.03139545,5316430.9288617,2023/08/21 04:00:00+00,535,1420,1000 MIDLAND AVE    ,CRIMINAL MISCHIEF,43.0292885690001,-76.152899829,25
-8470752.63542723,5320122.60422831,2023/08/21 04:00:00+00,2130,1430,100 POLK ST     ,CRIMINAL MISCHIEF,43.053526015,-76.094065604,45
-8477382.0499605,5318739.12727371,2023/09/27 04:00:00+00,822,822,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044444012,-76.153618648,320
-8470752.63542723,5320122.60422831,2023/08/21 04:00:00+00,2015,1508,100 POLK ST     ,CRIMINAL MISCHIEF,43.053526015,-76.094065604,45
-8476856.26306992,5316991.27664418,2023/08/21 04:00:00+00,2017,2017,1400 S  SALINA ST     ,SIMPLE ASSAULT,43.0329681110001,-76.148895424,86
-8480391.216617,5316512.10691499,2023/08/21 04:00:00+00,1830,1529,200 RIDER AVE    ,CRIMINAL MISCHIEF,43.0298216410001,-76.180650452,15
-8479122.98293542,5317502.05369699,2023/09/27 04:00:00+00,1153,1153,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.036321953,-76.169257715,162
-8480503.44402956,5316508.01077735,2023/08/21 04:00:00+00,156,1534,200 REED AVE    ,CRIMINAL MISCHIEF,43.029794743,-76.181658608,15
-8477311.2144742,5313230.78976774,2023/10/13 04:00:00+00,225,225,500 PACIFIC AVE    ,SIMPLE ASSAULT,43.0082705240001,-76.152982322,25
-8482109.79240803,5320262.23751372,2023/09/27 04:00:00+00,2209,2209,900 AVERY AVE    ,SIMPLE ASSAULT,43.0544425800001,-76.1960886809999,40
-8472928.78787009,5321671.96862155,2023/08/21 04:00:00+00,1013,1523,100 GLENCOVE RD     ,OFFN AGAINST FAMILY,43.06369541,-76.113614314,5
-8477304.67233904,5321742.72535122,2023/10/13 04:00:00+00,339,339,200 LILAC ST     ,CRIMINAL MISCHIEF,43.064159788,-76.1529235529999,72
-8479286.21048213,5316987.75824421,2023/10/05 04:00:00+00,1430,1450,100 HUBBELL AVE    ,SIMPLE ASSAULT,43.0329450080001,-76.170724013,15
-8476902.63843582,5321295.51190471,2023/09/27 04:00:00+00,2008,2008,100 JOHN ST     ,CRIMINAL MISCHIEF,43.061224657,-76.149312021,77
-8479480.02829096,5315490.65540249,2023/08/21 04:00:00+00,2235,835,200 ALANSON RD     ,CRIMINAL MISCHIEF,43.0231137370001,-76.172465108,5
-8480056.56707322,5319645.21070265,2023/10/13 04:00:00+00,526,526,200 LAKEVIEW AVE    ,CRIMINAL MISCHIEF,43.050392259,-76.177644244,55
-8475358.87432035,5315635.76287876,2023/09/27 04:00:00+00,707,725,300 JAMESVILLE AVE    ,CRIMINAL MISCHIEF,43.024066707,-76.1354441519999,85
-8477143.52835924,5320560.73493071,2023/10/05 04:00:00+00,105,106,600 N  STATE ST     ,CRIMINAL MISCHIEF,43.0564018970001,-76.151475972,15
-8477160.07422044,5313518.07921924,2023/08/26 04:00:00+00,800,716,200 EVALEEN AVE    ,CRIMINAL MISCHIEF,43.0101576930001,-76.151624606,10
-8474010.3272997,5320453.84943826,2023/08/21 04:00:00+00,727,727,400 WINTON ST     ,CRIMINAL MISCHIEF,43.0557003150001,-76.1233299479999,5
-8478314.51856569,5322423.74129202,2023/10/13 04:00:00+00,630,630,300 BEAR ST     ,SIMPLE ASSAULT,43.0686291310001,-76.161995156,17
-8478159.28019619,5319601.60805403,2023/09/28 04:00:00+00,549,607,500 ERIE BLVD W ,CRIMINAL MISCHIEF,43.0501060300001,-76.160600626,31
-8476478.15328374,5319639.15096292,2023/08/13 04:00:00+00,300,1000,500 E  WATER ST     ,CRIMINAL MISCHIEF,43.0503524800001,-76.145498806,15
-8479122.98293542,5317502.05369699,2023/10/05 04:00:00+00,2042,2042,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.036321953,-76.169257715,162
-8477732.64368362,5313466.56580548,2023/08/22 04:00:00+00,115,115,700 VALLEY DR     ,SIMPLE ASSAULT,43.009819312,-76.156768085,20
-8474278.64222684,5317518.03214019,2023/08/26 04:00:00+00,2200,721,800 SUMNER AVE    ,CRIMINAL MISCHIEF,43.036426867,-76.125740262,20
-8477304.67233904,5321742.72535122,2023/10/13 04:00:00+00,514,514,200 LILAC ST     ,CRIMINAL MISCHIEF,43.064159788,-76.1529235529999,72
-8470036.17316573,5320375.02974651,2023/09/28 04:00:00+00,1201,1201,3000 ERIE BLVD E ,CRIMINAL MISCHIEF,43.055182948,-76.087629514,15
-8477709.31200891,5312172.05359556,2023/09/02 04:00:00+00,1623,1623,200 KRAMER DR     ,SIMPLE ASSAULT,43.001315316,-76.156558493,15
-8478472.56252031,5322967.18287837,2023/08/13 04:00:00+00,1940,1945,400 WOLF ST     ,CRIMINAL MISCHIEF,43.0721953730001,-76.163414889,32
-8476478.15328374,5319639.15096292,2023/08/13 04:00:00+00,300,1000,500 E  WATER ST     ,CRIMINAL MISCHIEF,43.0503524800001,-76.145498806,15
-8479319.22628463,5315836.05211072,2023/08/13 04:00:00+00,0,500,200 ROBINEAU RD     ,CRIMINAL MISCHIEF,43.0253820500001,-76.171020599,5
-8479660.77663496,5317441.63196223,2023/08/13 04:00:00+00,2050,2050,1200 S  GEDDES ST     ,OFFN AGAINST FAMILY,43.035925224,-76.174088798,102
-8475634.45195371,5318461.85734246,2023/08/13 04:00:00+00,2235,2245,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623678,-76.137919708,112
-8472417.17083749,5318872.3441619,2023/08/13 04:00:00+00,2201,2201,400 SALT SPRINGS RD     ,CRIMINAL MISCHIEF,43.045318589,-76.10901838,12
-8476023.01931549,5321575.4377413,2023/08/13 04:00:00+00,2321,2322,800 HIGHLAND ST     ,SIMPLE ASSAULT,43.0630618700001,-76.141410268,65
-8475673.80706725,5315954.23689619,2023/08/13 04:00:00+00,2358,2358,100 BENEDICT AVE    ,SIMPLE ASSAULT,43.0261581820001,-76.138273241,20
-8470770.13217951,5320121.41153521,2023/08/13 04:00:00+00,2359,602,200 LIME ST     ,CRIMINAL MISCHIEF,43.0535181860001,-76.0942227799999,10
-8477144.5693078,5324387.5063843,2023/08/13 04:00:00+00,1450,640,300 MARTIN ST     ,SIMPLE ASSAULT,43.0815150220001,-76.151485323,5
-8471923.24091351,5321389.7081188,2023/08/13 04:00:00+00,1804,1804,400 S  MIDLER AVE    ,SIMPLE ASSAULT,43.0618428930001,-76.104581332,30
-8476477.21630758,5319703.52708209,2023/08/14 04:00:00+00,20,45,500 ERIE BLVD E ,OFFN AGAINST FAMILY,43.0507750740001,-76.145490389,20
-8476098.39897472,5319358.1391342,2023/08/14 04:00:00+00,454,454,700 E  FAYETTE ST     ,CRIMINAL MISCHIEF,43.048507757,-76.1420874149999,20
-8474211.67676264,5322542.29880545,2023/08/14 04:00:00+00,1700,456,200 DORCHESTER AVE    ,CRIMINAL MISCHIEF,43.0694071620001,-76.125138701,20
-8475247.28421188,5320986.61381146,2023/08/14 04:00:00+00,437,437,1000 JAMES ST     ,CRIMINAL MISCHIEF,43.0591972290001,-76.134441721,87
-8476499.98938109,5317797.8280725,2023/08/14 04:00:00+00,1112,1112,200 OAKWOOD AVE    ,OFFN AGAINST FAMILY,43.0382639700001,-76.145694963,25
-8476183.82031994,5313183.15112156,2023/08/14 04:00:00+00,847,847,4200 S  SALINA ST     ,ALL OTHER OFFENSES,43.007957586,-76.1428547679999,22
-8476206.49643417,5312565.1602599,2023/08/14 04:00:00+00,2100,1000,100 CRIPPEN AVE    ,CRIMINAL MISCHIEF,43.0038978630001,-76.143058471,5
-8478782.00899741,5321766.48921796,2023/08/14 04:00:00+00,1241,1241,500 SOLAR ST     ,OFFN AGAINST FAMILY,43.06431575,-76.166194694,41
-8479628.71472918,5320342.56235188,2023/08/14 04:00:00+00,1345,1345,1200 W  BELDEN AVE    ,OFFN AGAINST FAMILY,43.054969833,-76.173800781,60
-8474576.32167717,5322370.05002107,2023/08/14 04:00:00+00,1800,400,200 KLINE ST     ,CRIMINAL MISCHIEF,43.0682767800001,-76.1284143619999,5
-8471855.72920457,5322467.69128703,2023/08/14 04:00:00+00,1413,1413,100 NICHOLS AVE    ,SIMPLE ASSAULT,43.0689175530001,-76.103974864,30
-8476856.26306992,5316991.27664418,2023/08/13 04:00:00+00,2148,2148,1400 S  SALINA ST     ,OFFN AGAINST FAMILY,43.0329681110001,-76.148895424,86
-8478504.88068355,5322528.53852845,2023/08/14 04:00:00+00,1422,1422,1600 N  SALINA ST     ,POSSESSION/USE DRUG,43.0693168610001,-76.163705208,32
-8479020.39289646,5317600.86891297,2023/08/14 04:00:00+00,1702,1702,400 DELAWARE ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0369707680001,-76.168336133,30
-8479398.8343034,5318362.13101693,2023/08/14 04:00:00+00,1801,1801,600 SEYMOUR ST     ,ALL OTHER OFFENSES,43.0419689410001,-76.17173573,7
-8472011.21815423,5322454.39923438,2023/08/14 04:00:00+00,1752,1752,100 S  MIDLER AVE    ,CRIMINAL MISCHIEF,43.068830324,-76.1053716449999,20
-8476634.19883086,5315496.74686541,2023/08/14 04:00:00+00,1420,1420,100 FERNWOOD AVE    ,CRIMINAL MISCHIEF,43.023153742,-76.1469005869999,132
-8478684.83097813,5319005.10369018,2023/08/14 04:00:00+00,2253,2253,500 MARCELLUS ST     ,SIMPLE ASSAULT,43.0461901510001,-76.165321729,17
-8480333.02490979,5319381.37291776,2023/08/15 04:00:00+00,48,48,100 N  WILBUR AVE    ,CRIMINAL MISCHIEF,43.048660279,-76.1801277069999,5
-8475701.13622487,5320682.19898866,2023/08/15 04:00:00+00,326,326,900 JAMES ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.057199161,-76.138518743,153
-8477304.67233904,5321742.72535122,2023/10/21 04:00:00+00,1312,1312,200 LILAC ST     ,SIMPLE ASSAULT,43.064159788,-76.1529235529999,72
-8476591.49856663,5315222.96034958,2023/08/15 04:00:00+00,409,409,100 FOREST AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.021355654,-76.146517004,30
-8477534.4109438,5312316.7016386,2023/08/15 04:00:00+00,814,814,100 RIVERDALE DR     ,OFFN AGAINST FAMILY,43.002265606,-76.15498733,72
-8479283.80954335,5319897.04291009,2023/08/15 04:00:00+00,1135,1135,700 PARK AVE    ,SIMPLE ASSAULT,43.0520453820001,-76.170702445,37
-8476612.71350122,5315358.78385468,2023/08/15 04:00:00+00,2200,1130,400 CANNON ST     ,CRIMINAL MISCHIEF,43.022247679,-76.146707581,15
-8477092.49160098,5321436.74533155,2023/08/15 04:00:00+00,1201,1201,100 MARY ST     ,SIMPLE ASSAULT,43.0621516090001,-76.151017501,65
-8472032.00985213,5323201.90722341,2023/08/15 04:00:00+00,1300,1301,300 N  MIDLER AVE    ,OFFN AGAINST FAMILY,43.073735647,-76.10555842,70
-8476707.42635038,5319200.73520718,2023/08/15 04:00:00+00,1120,1120,500 S  STATE ST     ,POSSESSION/USE DRUG,43.0474744430001,-76.147558401,748
-8480523.04238251,5316928.83685384,2023/08/15 04:00:00+00,1811,1811,100 REED AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.032558109,-76.181834663,60
-8476690.15346159,5320803.51272887,2023/08/15 04:00:00+00,1818,1818,500 E  LAUREL ST     ,POSSESSION/USE DRUG,43.057995428,-76.1474032359999,25
-8482180.02721435,5320944.53364576,2023/08/15 04:00:00+00,1940,1940,1200 WILLIS AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.058921034,-76.1967196109999,10
-8477092.49160098,5321436.74533155,2023/08/15 04:00:00+00,2016,2016,100 MARY ST     ,SIMPLE ASSAULT,43.0621516090001,-76.151017501,65
-8476379.29656653,5315615.23296601,2023/08/15 04:00:00+00,1541,1541,2400 S  SALINA ST     ,ALL OTHER OFFENSES,43.0239318810001,-76.144610761,7
-8476678.30906777,5317786.47373563,2023/09/11 04:00:00+00,14,14,300 BURT ST     ,SIMPLE ASSAULT,43.03818942,-76.147296836,90
-8473573.7538528,5320555.50185779,2023/08/15 04:00:00+00,1615,1120,200 VANN ST     ,CRIMINAL MISCHIEF,43.056367548,-76.1194081419999,5
-8470752.63542723,5320122.60422831,2023/08/15 04:00:00+00,715,1256,100 POLK ST     ,CRIMINAL MISCHIEF,43.053526015,-76.094065604,45
-8479141.77767297,5317679.31323462,2023/08/15 04:00:00+00,2258,2258,500 DELAWARE ST     ,SIMPLE ASSAULT,43.037485824,-76.169426551,70
-8476031.57243725,5314602.04827187,2023/08/16 04:00:00+00,106,106,100 W  PLEASANT AVE    ,SIMPLE ASSAULT,43.0172776300001,-76.141487102,30
-8478142.29762863,5321945.8039726,2023/08/16 04:00:00+00,326,326,300 SUNSET AVE    ,SIMPLE ASSAULT,43.065492578,-76.160448069,32
-8474434.94325219,5317756.54495772,2023/08/15 04:00:00+00,1200,1311,700 LIVINGSTON AVE    ,CRIMINAL MISCHIEF,43.037992914,-76.1271443379999,30
-8476972.82782379,5320907.67627197,2023/08/16 04:00:00+00,233,234,800 N  TOWNSEND ST     ,SIMPLE ASSAULT,43.058679118,-76.149942543,44
-8478154.07011006,5318581.39197241,2023/08/16 04:00:00+00,600,605,400 GIFFORD ST     ,OFFN AGAINST FAMILY,43.043408454,-76.160553823,27
-8478800.98195746,5319393.21528121,2023/08/16 04:00:00+00,1530,730,700 ERIE BLVD W ,CRIMINAL MISCHIEF,43.04873802,-76.166365131,30
-8473191.82458357,5319693.64717428,2023/08/16 04:00:00+00,400,500,1900 ERIE BLVD E ,CRIMINAL MISCHIEF,43.0507102180001,-76.115977213,35
-8474484.1228674,5319455.73232036,2023/08/16 04:00:00+00,1752,1752,1400 E  WASHINGTON ST     ,OFFN AGAINST FAMILY,43.049148421,-76.127586126,10
-8478396.44258646,5315083.16084995,2023/08/16 04:00:00+00,2041,2041,400 CRADDOCK ST     ,OFFN AGAINST FAMILY,43.020437503,-76.1627310919999,20
-8481812.799465,5320594.86903809,2023/08/16 04:00:00+00,2118,2118,100 OLIVE ST     ,CRIMINAL MISCHIEF,43.056625947,-76.1934207479999,10
-8477978.78632854,5315894.5309567,2023/08/16 04:00:00+00,2000,2000,1200 SOUTH AVE    ,SIMPLE ASSAULT,43.0257660880001,-76.158979222,5
-8476671.75479879,5317370.11508496,2023/08/16 04:00:00+00,825,825,1300 S  STATE ST     ,CRIMINAL MISCHIEF,43.0354556410001,-76.1472379579999,40
-8473098.58248753,5317393.43119327,2023/08/16 04:00:00+00,1220,1221,500 FELLOWS AVE    ,SIMPLE ASSAULT,43.035608736,-76.115139605,5
-8476538.15070441,5316074.36409835,2023/08/16 04:00:00+00,1824,1824,2000 S  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0269470600001,-76.1460377719999,74
-8473858.73542277,5320434.89731903,2023/08/17 04:00:00+00,733,733,1600 HAWLEY AVE    ,OFFN AGAINST FAMILY,43.0555759150001,-76.1219681749999,10
-8479699.91523209,5317314.01700579,2023/08/17 04:00:00+00,145,145,400 ELLIOTT ST     ,CRIMINAL MISCHIEF,43.035087296,-76.174440386,50
-8478220.10561123,5322599.67935321,2023/08/17 04:00:00+00,1500,1500,400 BEAR ST     ,OFFN AGAINST FAMILY,43.0697837170001,-76.1611470299999,35
-8476023.3848887,5315948.27685296,2023/08/17 04:00:00+00,1248,1248,500 GARFIELD AVE    ,CRIMINAL MISCHIEF,43.0261190420001,-76.141413552,35
-8471416.60743187,5322799.27171437,2023/08/17 04:00:00+00,1415,1415,200 LAMSON ST     ,ALL OTHER OFFENSES,43.0710935070001,-76.100030166,17
-8478765.93301579,5319912.85315309,2023/08/17 04:00:00+00,350,400,300 VAN RENSSELAER ST     ,CRIMINAL MISCHIEF,43.0521491650001,-76.166050281,10
-8473563.99091082,5320352.38490183,2023/08/17 04:00:00+00,1946,1946,300 GREENWAY AVE    ,SIMPLE ASSAULT,43.0550343080001,-76.11932044,15
-8476160.3371394,5323616.69218869,2023/08/17 04:00:00+00,2326,10,100 BRIGGS ST     ,CRIMINAL MISCHIEF,43.076457394,-76.142643815,12
-8473039.86858058,5318853.4372913,2023/08/17 04:00:00+00,2136,2136,500 WESTMORELAND AVE    ,SIMPLE ASSAULT,43.0451944650001,-76.1146121689999,27
-8476445.60480047,5314359.46470715,2023/08/17 04:00:00+00,745,745,1100 CANNON ST     ,CRIMINAL MISCHIEF,43.0156843170001,-76.145206418,27
-8473893.06980463,5321127.06736369,2023/08/17 04:00:00+00,5,1305,1000 TEALL AVE    ,CRIMINAL MISCHIEF,43.060119093,-76.122276606,25
-8476841.06584435,5322069.08071107,2023/08/18 04:00:00+00,56,56,100 CURTIS ST     ,SIMPLE ASSAULT,43.06630162,-76.148758905,5
-8476181.57200019,5323701.66775375,2023/08/18 04:00:00+00,210,210,100 KUHL AVE    ,SIMPLE ASSAULT,43.0770149740001,-76.142834571,10
-8477098.92853922,5320814.44505478,2023/08/18 04:00:00+00,126,126,300 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.058067184,-76.151075325,16
-8474754.73654201,5319909.53824489,2023/08/18 04:00:00+00,346,346,300 ELM ST     ,SIMPLE ASSAULT,43.0521274050001,-76.13001709,35
-8472032.00985213,5323201.90722341,2023/08/18 04:00:00+00,532,532,300 N  MIDLER AVE    ,OFFN AGAINST FAMILY,43.073735647,-76.10555842,70
-8479306.27326,5319305.73088179,2023/08/18 04:00:00+00,1616,1617,800 ERIE BLVD W ,OFFN AGAINST FAMILY,43.0481637130001,-76.17090424,25
-8476648.33139682,5317061.15849756,2023/08/18 04:00:00+00,40,46,1400 S  STATE ST     ,SIMPLE ASSAULT,43.033426977,-76.147027542,42
-8476205.00775862,5315112.31839196,2023/08/18 04:00:00+00,738,740,2800 S  SALINA ST     ,OFFN AGAINST FAMILY,43.020629,-76.143045098,50
-8477382.0499605,5318739.12727371,2023/08/18 04:00:00+00,2114,2114,100 DICKERSON ST     ,SIMPLE ASSAULT,43.044444012,-76.153618648,320
-8479688.18115588,5319493.85335513,2023/08/18 04:00:00+00,1702,1703,100 LAKEVIEW AVE    ,ALL OTHER OFFENSES,43.0493986700001,-76.1743349769999,117
-8479618.47099832,5315870.01927967,2023/08/18 04:00:00+00,2136,2136,700 STINARD AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.0256051170001,-76.17370876,10
-8481424.18846598,5319477.48140967,2023/08/19 04:00:00+00,2350,30,400 WILLIS AVE    ,SIMPLE ASSAULT,43.0492911950001,-76.1899297959999,5
-8477028.58263604,5321589.15928441,2023/08/18 04:00:00+00,2212,2212,100 LILAC ST     ,SIMPLE ASSAULT,43.063151926,-76.1504433969999,20
-8481399.69517238,5320242.5431016,2023/08/19 04:00:00+00,115,115,100 PHARIS ST     ,SIMPLE ASSAULT,43.0543133050001,-76.189709769,12
-8476155.79396834,5321235.3560345,2023/08/19 04:00:00+00,306,306,300 SEWARD ST     ,CRIMINAL MISCHIEF,43.0608298340001,-76.142603003,15
-8481746.59264313,5320859.43979451,2023/08/19 04:00:00+00,452,452,900 EMERSON AVE    ,CRIMINAL MISCHIEF,43.0583625130001,-76.1928260019999,20
-8477375.90924343,5320103.91222059,2023/08/19 04:00:00+00,835,835,200 HERALD PL     ,CRIMINAL MISCHIEF,43.0534033180001,-76.1535634849999,20
-8477844.70389431,5321766.15278547,2023/08/18 04:00:00+00,2,4,1400 N  STATE ST     ,CRIMINAL MISCHIEF,43.064313542,-76.1577747389999,5
-8476502.88580292,5321180.31116938,2023/08/19 04:00:00+00,1618,1618,700 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.0604685540001,-76.1457209819999,94
-8480682.30417237,5318936.10021995,2023/08/19 04:00:00+00,2310,2310,300 BRYANT AVE    ,CRIMINAL MISCHIEF,43.0457371470001,-76.183265336,5
-8474565.73374644,5321137.39093484,2023/08/19 04:00:00+00,2006,2006,100 PATTISON ST     ,OFFN AGAINST FAMILY,43.060186851,-76.128319249,35
-8478168.58917729,5318989.31508995,2023/08/19 04:00:00+00,2130,2130,0 CORCORAN CT     ,SIMPLE ASSAULT,43.0460865000001,-76.16068425,25
-8476115.94292647,5313451.61288538,2023/08/20 04:00:00+00,233,233,100 FILLMORE AVE    ,SIMPLE ASSAULT,43.009721089,-76.142245015,5
-8474394.6871187,5321558.42997937,2023/08/20 04:00:00+00,1700,155,1500 JAMES ST     ,SIMPLE ASSAULT,43.0629502460001,-76.126782711,5
-8477534.4109438,5312316.7016386,2023/08/20 04:00:00+00,2300,900,100 RIVERDALE DR     ,CRIMINAL MISCHIEF,43.002265606,-76.15498733,72
-8473510.29873742,5319566.41809293,2023/08/20 04:00:00+00,821,822,1800 ERIE BLVD E ,SIMPLE ASSAULT,43.0498750250001,-76.118838115,100
-8479796.48066022,5320122.57360737,2023/09/19 04:00:00+00,20,30,100 EUREKA ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0535258140001,-76.175307848,22
-8479257.51977581,5316430.88713621,2023/08/27 04:00:00+00,55,55,100 GORDON AVE    ,SIMPLE ASSAULT,43.0292882950001,-76.17046628,15
-8476474.85800417,5317366.37494871,2023/09/19 04:00:00+00,351,351,400 OAKWOOD AVE    ,SIMPLE ASSAULT,43.035431083,-76.1454692039999,7
-8476654.13503847,5317371.29661377,2023/10/21 04:00:00+00,1130,1700,100 THURGOOD TER    ,CRIMINAL MISCHIEF,43.035463399,-76.147079677,17
-8479292.32292405,5319618.70685378,2023/10/05 04:00:00+00,2218,2218,300 RICHMOND AVE    ,SIMPLE ASSAULT,43.0502182750001,-76.170778922,84
-8477294.31127744,5311395.7545741,2023/09/28 04:00:00+00,1238,1238,2000 VALLEY DR     ,POSSESSION/USE DANGEROUS WEAPONS,42.9962150360001,-76.1528304779999,10
-8473510.29873742,5319566.41809293,2023/10/13 04:00:00+00,200,205,1800 ERIE BLVD E ,CRIMINAL MISCHIEF,43.0498750250001,-76.118838115,100
-8478314.51856569,5322423.74129202,2023/10/13 04:00:00+00,1449,1449,300 BEAR ST     ,SIMPLE ASSAULT,43.0686291310001,-76.161995156,17
-8475634.45195371,5318461.85734246,2023/08/22 04:00:00+00,427,427,700 IRVING AVE    ,SIMPLE ASSAULT,43.042623678,-76.137919708,112
-8479464.25799265,5317378.94685657,2023/08/27 04:00:00+00,158,200,200 BRADLEY ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.0355136310001,-76.1723234409999,10
-8478765.93301579,5319912.85315309,2023/09/18 04:00:00+00,1200,1600,300 VAN RENSSELAER ST     ,OFFN AGAINST FAMILY,43.0521491650001,-76.166050281,10
-8475501.6667255,5318460.44887741,2023/10/05 04:00:00+00,2136,2136,700 S  CROUSE AVE    ,CRIMINAL MISCHIEF,43.0426144310001,-76.1367268779999,47
-8476142.32698162,5323139.22353589,2023/10/21 04:00:00+00,2002,2002,100 HOOD AVE    ,CRIMINAL MISCHIEF,43.0733243170001,-76.142482027,15
-8476712.42025405,5318705.81942618,2023/09/27 04:00:00+00,1655,1655,800 S  STATE ST     ,SIMPLE ASSAULT,43.0442253420001,-76.147603262,22
-8476707.42635038,5319200.73520718,2023/09/18 04:00:00+00,1835,1835,500 S  STATE ST     ,DISORDERLY CONDUCT,43.0474744430001,-76.147558401,748
-8476453.79168109,5320965.09431449,2023/09/11 04:00:00+00,334,438,700 E  LAUREL ST     ,SIMPLE ASSAULT,43.059055985,-76.145279962,65
-8479541.30076507,5319364.35528756,2023/10/13 04:00:00+00,1941,1941,100 WALL ST     ,CRIMINAL MISCHIEF,43.048548564,-76.173015528,45
-8475634.45195371,5318461.85734246,2023/09/19 04:00:00+00,954,954,700 IRVING AVE    ,OFFN AGAINST FAMILY,43.042623678,-76.137919708,112
-8475408.29716864,5320336.48098368,2023/09/11 04:00:00+00,838,838,100 FOUNTAIN ST     ,SIMPLE ASSAULT,43.0549299150001,-76.135888125,15
-8470980.02953219,5319187.85680202,2023/10/05 04:00:00+00,2238,2238,1100 SALT SPRINGS RD     ,SIMPLE ASSAULT,43.0473898990001,-76.09610832,27
-8476244.65519714,5315904.45085619,2023/08/26 04:00:00+00,2302,2312,2000 S  STATE ST     ,CRIMINAL MISCHIEF,43.0258312330001,-76.1434012569999,5
-8478213.30265452,5314707.86106368,2023/09/19 04:00:00+00,1200,1808,200 VALLEY DR     ,FRAUD,43.0179726060001,-76.161085918,15
-8473907.68137836,5321400.38348353,2023/10/13 04:00:00+00,2340,2340,100 MARIPOSA ST     ,SIMPLE ASSAULT,43.0619129580001,-76.122407864,25
-8476160.3371394,5323616.69218869,2023/09/28 04:00:00+00,1320,1320,100 BRIGGS ST     ,SIMPLE ASSAULT,43.076457394,-76.142643815,12
-8477382.0499605,5318739.12727371,2023/08/22 04:00:00+00,155,155,100 DICKERSON ST     ,ALL OTHER OFFENSES,43.044444012,-76.153618648,320
-8476135.62821994,5315636.21770883,2023/09/11 04:00:00+00,857,857,200 MCKINLEY AVE    ,CRIMINAL MISCHIEF,43.024069694,-76.1424218509999,90
-8476188.69678155,5312296.9481572,2023/10/21 04:00:00+00,200,200,100 SEELEY AVE    ,CRIMINAL MISCHIEF,43.0021358330001,-76.142898574,15
-8476414.95008436,5321377.97658277,2023/10/05 04:00:00+00,1200,1300,400 S  ALVORD ST     ,SIMPLE ASSAULT,43.0617658960001,-76.1449310419999,77
-8477697.8291808,5322768.55549514,2023/08/27 04:00:00+00,226,227,1200 SPRING ST     ,CRIMINAL MISCHIEF,43.070891939,-76.156455341,42
-8479122.98293542,5317502.05369699,2023/09/19 04:00:00+00,1753,1753,200 FITCH ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.036321953,-76.169257715,162
-8478369.30612287,5322776.71928119,2023/10/13 04:00:00+00,1830,800,200 WASHINGTON SQ     ,CRIMINAL MISCHIEF,43.070945512,-76.162487321,17
-8473513.09051893,5322174.94654607,2023/09/28 04:00:00+00,1505,1505,100 PECK AVE    ,CRIMINAL MISCHIEF,43.0669963890001,-76.118863194,15
-8477382.0499605,5318739.12727371,2023/08/22 04:00:00+00,1230,1230,100 DICKERSON ST     ,POSSESSION/USE DRUG,43.044444012,-76.153618648,320
-8474752.38647624,5319893.97357837,2023/09/11 04:00:00+00,900,1139,800 BURNET AVE    ,CRIMINAL MISCHIEF,43.052025234,-76.1299959789999,34
-8476313.95313864,5309996.85283346,2023/10/21 04:00:00+00,1,1,5800 S  SALINA ST     ,CRIMINAL MISCHIEF,42.987023191,-76.144023771,5
-8477726.19505684,5315639.09286879,2023/10/05 04:00:00+00,1313,1313,100 E  BISSELL ST     ,CRIMINAL MISCHIEF,43.0240885760001,-76.156710156,20
-8476149.40478617,5314953.35937398,2023/08/27 04:00:00+00,129,129,2900 S  SALINA ST     ,CRIMINAL MISCHIEF,43.019585003,-76.142545608,75
